event_id,time,cluster_id
133,20197.405,1
134,20207.568,3
135,20529.387,0
136,20535.661,4
137,20945.715,2
138,20957.503,3
139,21325.359,3
140,21332.352,4
141,21629.15,0
142,21641.039,2
143,22046.117,3
144,22058.978,4
145,22352.615,1
146,22361.819,3
147,22621.395,2
148,22633.643,3
149,22918.982,2
150,22925.242,4
151,23303.552,2
152,23320.306,4
153,23533.965,0
154,23546.614,4
155,23752.672,2
156,23766.739,3
157,24014.235,1
158,24028.148,2
159,24382.627,0
160,24397.85,4
161,24603.708,0
162,24620.7,1
163,24855.952,0
164,24862.401,1
165,25175.565,3
166,25186.016,4
167,25565.166,1
168,25580.865,2
169,25836.978,2
170,25854.413,4
171,26104.233,2
172,26116.414,4
173,26357.846,2
174,26375.078,3
175,26594.584,0
176,26601.123,2
177,26885.546,2
178,26903.455,4
179,27297.457,0
180,27312.441,1
181,27706.231,0
182,27722.952,2
183,28027.478,0
184,28037.269,4
185,28402.552,1
186,28416.492,3
187,28686.17,1
188,28693.304,2
189,29052.533,0
190,29061.683,4
191,29466.518,0
192,29475.41,2
193,29684.871,0
194,29700.845,2
195,29917.633,2
196,29925.784,4
197,30249.636,2
198,30266.131,4
199,30493.275,0
200,30502.999,4
201,30869.576,1
202,30887.238,2
203,31187.416,2
204,31195.143,3
205,31378.488,1
206,31387.243,2
207,31598.881,2
208,31613.013,3
209,31822.252,0
210,31834.328,2
211,32180.951,2
212,32193.925,3
213,32421.871,0
214,32437.52,4
215,32789.218,2
216,32804.086,4
217,33015.54,0
218,33023.025,4
219,33425.64,1
220,33436.411,3
221,33688.639,0
222,33700.502,1
223,34039.589,2
224,34057.056,4
225,34305.804,0
226,34322.901,2
227,34508.867,0
228,34521.53,2
229,34853.684,2
230,34860.955,3
231,35074.636,3
232,35085.666,4
233,35497.561,2
234,35510.714,4
235,35914.639,0
236,35930.292,4
237,36222.463,0
238,36237.88,1
239,36422.161,1
240,36429.471,2
241,36808.534,0
242,36824.096,1
243,37059.929,1
244,37072.299,3
245,37397.742,3
246,37414.155,4
247,37738.901,1
248,37749.852,2
249,38019.656,1
250,38030.767,3
251,38367.23,2
252,38383.64,4
253,38672.575,1
254,38681.549,3
255,38918.348,1
256,38933.3,2
257,39309.277,0
258,39316.54,4
259,39512.514,2
260,39525.648,3
261,39740.729,2
262,39756.625,3
263,40011.105,0
264,40018.832,1
265,40419.865,0
266,40427.851,1
267,40676.184,3
268,40684.027,4
269,40891.745,1
270,40897.999,3
271,41091.294,0
272,41099.389,2
273,41292.201,1
274,41305.295,3
275,41648.666,2
276,41659.39,3
277,41915.708,2
278,41927.762,3
279,42317.763,3
280,42333.977,4
281,42524.411,0
282,42532.589,4
283,42769.408,3
284,42778.4,4
285,43095.496,0
286,43106.491,2
287,43298.312,0
288,43308.796,4
289,43614.496,0
290,43621.716,4
291,44001.746,0
292,44008.37,4
293,44410.332,2
294,44417.521,4
295,44799.979,1
296,44816.811,3
297,45231.908,1
298,45247.532,3
299,45614.607,3
300,45628.317,4
301,45995.276,1
302,46002.891,2
303,46311.547,0
304,46323.718,4
305,46709.535,2
306,46721.088,4
307,46993.51,1
308,47007.185,3
309,47251.136,2
310,47258.813,3
311,47553.504,3
312,47564.506,4
313,47800.323,2
314,47810.733,3
315,48078.667,0
316,48088.597,1
317,48359.669,3
318,48373.898,4
319,48625.148,0
320,48642.534,1
321,49042.458,0
322,49054.229,4
323,49313.035,1
324,49325.461,2
325,49709.115,1
326,49722.946,3
327,50096.0,1
328,50108.393,3
329,50440.293,2
330,50449.751,3
331,50806.125,1
332,50814.554,3
333,51161.306,0
334,51177.634,4
335,51389.339,1
336,51402.712,2
337,51605.535,2
338,51620.243,4
339,51820.522,2
340,51837.753,4
341,52050.731,1
342,52068.237,2
343,52440.45,1
344,52453.574,2
345,52821.404,2
346,52836.945,4
347,53243.991,0
348,53253.032,1
349,53574.65,0
350,53581.791,1
351,53909.671,0
352,53917.726,2
353,54233.314,1
354,54246.183,3
355,54538.02,0
356,54550.291,1
357,54913.633,2
358,54929.224,4
359,55227.341,3
360,55240.536,4
361,55644.033,1
362,55651.469,3
363,55859.574,0
364,55866.627,4
365,56204.514,1
366,56215.537,2
367,56581.374,3
368,56595.429,4
369,56855.502,2
370,56872.283,4
371,57235.29,0
372,57244.537,2
373,57511.943,0
374,57521.716,2
375,57739.543,3
376,57747.316,4
377,58151.987,0
378,58163.242,2
379,58435.238,1
380,58449.995,2
381,58762.713,2
382,58779.947,3
383,59147.219,1
384,59158.972,3
385,59429.298,2
386,59447.137,3
387,59799.4,3
388,59816.814,4
389,60025.249,0
390,60041.455,2
391,60374.353,1
392,60381.816,2
393,60702.998,0
394,60717.231,1
395,60900.184,0
396,60911.636,1
397,61289.732,1
398,61299.276,2
399,61589.327,2
400,61600.635,4
401,61853.098,1
402,61870.119,3
403,62237.63,1
404,62244.957,3
405,62664.245,2
406,62680.795,4
407,62928.934,3
408,62944.976,4
409,63150.517,1
410,63168.506,2
411,63508.271,3
412,63522.072,4
413,63723.778,0
414,63740.542,2
415,63927.502,0
416,63936.392,1
417,64150.717,1
418,64166.039,2
419,64393.608,0
420,64410.535,2
421,64748.04,2
422,64754.474,3
423,64935.777,2
424,64942.397,4
425,65267.819,2
426,65283.437,4
427,65520.689,1
428,65536.882,3
429,65730.618,3
430,65746.229,4
431,66148.9,2
432,66164.166,4
433,66511.715,1
434,66527.77,2
435,66717.407,3
436,66725.828,4
437,66935.81,2
438,66947.864,4
439,67306.709,0
440,67320.269,1
441,67704.541,1
442,67712.403,2
443,68068.712,3
444,68077.029,4
445,68322.011,0
446,68336.53,2
447,68751.779,2
448,68765.118,3
449,68958.198,0
450,68971.593,2
451,69161.758,3
452,69178.367,4
453,69528.666,0
454,69536.744,1
455,69738.757,1
456,69746.959,3
457,70162.166,0
458,70173.668,4
459,70541.848,3
460,70555.485,4
461,70872.864,3
462,70880.605,4
463,71287.651,2
464,71297.267,4
465,71615.991,1
466,71630.389,2
467,71966.205,2
468,71983.492,4
469,72199.117,0
470,72211.217,2
471,72488.186,2
472,72499.876,3
473,72708.488,0
474,72716.097,2
475,72962.835,3
476,72972.492,4
477,73255.188,0
478,73268.52,4
479,73600.831,1
480,73611.773,2
481,73889.881,2
482,73898.492,4
483,74219.686,0
484,74229.49,1
485,74418.145,0
486,74429.166,2
487,74722.957,1
488,74731.665,2
489,75049.054,1
490,75061.844,2
491,75410.324,1
492,75424.1,2
493,75760.684,0
494,75770.478,1
495,76139.462,3
496,76152.052,4
497,76435.592,0
498,76449.104,4
499,76715.662,0
500,76727.815,4
501,77084.624,1
502,77101.261,2
503,77502.315,2
504,77514.358,4
505,77819.224,3
506,77834.823,4
507,78090.291,3
508,78106.34,4
509,78404.934,3
510,78412.324,4
511,78609.618,0
512,78625.722,2
513,78819.058,1
514,78828.426,3
515,79088.617,3
516,79096.693,4
517,79352.027,0
518,79366.939,2
519,79550.463,1
520,79566.389,3
521,79951.961,0
522,79962.428,4
523,80179.295,2
524,80192.505,4
525,80401.227,0
526,80411.606,1
527,80821.629,1
528,80839.574,3
529,81204.879,0
530,81214.611,1
531,81559.651,2
532,81574.115,4
533,81847.197,3
534,81860.888,4
535,82043.463,2
536,82051.971,3
537,82357.993,2
538,82365.958,4
539,82585.775,0
540,82601.811,1
541,83019.203,0
542,83031.874,4
543,83413.251,2
544,83431.135,3
545,83645.118,0
546,83656.497,2
547,83930.715,2
548,83937.675,3
549,84298.954,0
550,84310.16,1
551,84602.798,1
552,84610.606,2
553,84834.029,1
554,84850.914,3
555,85041.63,1
556,85050.424,2
557,85300.518,1
558,85312.4,3
559,85633.147,2
560,85645.067,3
561,85845.254,0
562,85854.178,4
563,86236.64,0
564,86250.291,2
565,86586.087,1
566,86600.129,3
567,86963.226,2
568,86969.923,3
569,87237.909,2
570,87250.383,3
571,87511.613,2
572,87527.747,3
573,87823.564,2
574,87838.788,3
575,88223.271,0
576,88235.329,2
577,88633.621,1
578,88646.667,3
579,89030.733,1
580,89040.82,2
581,89340.536,0
582,89352.913,2
583,89558.108,0
584,89568.891,2
585,89969.052,1
586,89982.622,3
587,90205.223,2
588,90215.289,4
589,90441.274,1
590,90447.572,2
591,90850.163,0
592,90861.541,1
593,91115.349,2
594,91128.531,4
595,91310.287,2
596,91319.623,3
597,91668.351,0
598,91681.956,2
599,92097.59,0
600,92111.034,1
601,92405.635,0
602,92420.772,2
603,92817.571,0
604,92832.22,4
605,93243.39,2
606,93258.774,3
607,93646.807,2
608,93654.176,3
609,94009.955,0
610,94021.236,1
611,94333.981,1
612,94347.83,2
613,94760.586,0
614,94778.401,4
615,95027.576,1
616,95042.381,3
617,95402.377,0
618,95412.535,1
619,95622.263,1
620,95628.755,3
621,95995.317,1
622,96007.194,3
623,96423.723,0
624,96435.303,2
625,96850.003,1
626,96860.942,2
627,97231.426,2
628,97238.443,3
629,97551.754,3
630,97567.379,4
631,97969.307,2
632,97985.178,4
633,98174.051,2
634,98184.524,3
635,98376.211,0
636,98383.523,4
637,98725.596,0
638,98740.155,1
639,99105.848,1
640,99122.234,3
641,99479.697,0
642,99495.308,2
643,99687.059,1
644,99695.873,3
645,100025.129,2
646,100041.426,4
647,100222.506,0
648,100234.682,1
649,100577.231,3
650,100583.586,4
651,100859.911,0
652,100876.659,2
653,101217.846,1
654,101226.698,2
655,101611.366,2
656,101621.542,4
657,102006.345,3
658,102015.932,4
659,102337.609,3
660,102348.372,4
661,102594.33,2
662,102610.969,3
663,102835.991,2
664,102843.009,4
665,103105.071,2
666,103119.683,4
667,103493.467,0
668,103511.452,1
669,103762.579,0
670,103773.474,1
671,103986.311,1
672,103999.209,3
673,104418.629,0
674,104433.039,4
675,104755.89,1
676,104766.599,3
677,105166.27,1
678,105178.233,2
679,105390.481,2
680,105400.866,4
681,105596.986,1
682,105605.41,2
683,105789.65,1
684,105801.09,2
685,106133.379,0
686,106143.499,1
687,106424.39,1
688,106441.901,3
689,106802.372,3
690,106814.862,4
691,107063.152,3
692,107079.916,4
693,107316.339,2
694,107326.244,4
695,107724.419,0
696,107736.774,2
697,108094.93,0
698,108108.019,1
699,108444.844,0
700,108454.437,1
701,108692.366,0
702,108702.236,1
703,108919.542,1
704,108936.034,3
705,109184.013,1
706,109196.751,3
707,109566.825,0
708,109582.231,2
709,109867.443,2
710,109879.159,4
711,110297.887,2
712,110311.982,4
713,110687.495,1
714,110704.326,2
715,111073.348,1
716,111081.57,3
717,111396.491,1
718,111403.713,2
719,111740.415,1
720,111757.879,3
721,112060.935,0
722,112072.13,4
723,112260.733,1
724,112278.25,3
725,112482.97,3
726,112489.463,4
727,112728.519,0
728,112735.306,4
729,113024.534,3
730,113036.727,4
731,113291.744,3
732,113298.355,4
733,113505.14,0
734,113515.754,2
735,113710.28,1
736,113724.659,2
737,113954.344,2
738,113963.968,3
739,114238.559,1
740,114249.558,2
741,114429.957,1
742,114437.301,3
743,114824.365,2
744,114830.38,3
745,115132.34,2
746,115144.214,4
747,115404.156,2
748,115415.332,4
749,115782.672,2
750,115798.766,3
751,116041.25,1
752,116051.12,3
753,116289.316,0
754,116301.074,2
755,116645.056,0
756,116653.795,1
757,116913.172,0
758,116930.336,4
759,117121.993,1
760,117133.522,2
761,117484.296,0
762,117492.102,4
763,117683.471,3
764,117691.13,4
765,118091.647,0
766,118097.758,2
767,118322.956,0
768,118329.331,1
769,118535.882,0
770,118549.324,4
771,118787.317,2
772,118800.148,3
773,119121.795,3
774,119137.988,4
775,119319.126,1
776,119335.366,3
777,119663.955,2
778,119671.908,3
779,120037.413,3
780,120053.679,4
781,120294.702,0
782,120311.728,4
783,120600.797,3
784,120614.038,4
785,121030.354,1
786,121040.693,2
787,121415.851,2
788,121425.672,4
789,121797.483,3
790,121810.692,4
791,122042.617,3
792,122053.585,4
793,122309.818,1
794,122316.755,3
795,122503.916,0
796,122514.073,2
797,122698.642,2
798,122706.627,4
799,123060.671,1
800,123075.169,3
801,123432.428,0
802,123442.234,1
803,123835.838,2
804,123848.964,3
805,124059.211,2
806,124066.935,3
807,124413.278,3
808,124421.353,4
809,124723.104,0
810,124741.005,4
811,124921.967,2
812,124928.166,3
813,125346.506,0
814,125359.522,2
815,125569.98,0
816,125586.748,4
817,125978.039,1
818,125990.473,2
819,126319.704,0
820,126328.982,2
821,126521.107,0
822,126534.241,4
823,126784.983,2
824,126798.946,3
825,127179.645,1
826,127185.863,2
827,127508.834,3
828,127517.609,4
829,127907.343,3
830,127916.387,4
831,128242.972,0
832,128255.614,1
833,128530.694,3
834,128544.825,4
835,128899.01,3
836,128911.813,4
837,129273.835,0
838,129291.636,4
839,129572.261,2
840,129584.436,4
841,129767.429,0
842,129782.981,2
843,130087.836,2
844,130098.732,3
845,130301.309,0
846,130317.985,1
847,130592.787,0
848,130606.978,1
849,130822.828,2
850,130840.366,3
851,131063.192,0
852,131071.587,2
853,131457.743,1
854,131474.694,3
855,131705.609,0
856,131717.247,4
857,132073.285,2
858,132089.826,3
859,132360.798,2
860,132373.003,3
861,132731.015,2
862,132745.788,4
863,133113.699,0
864,133126.538,4
865,133331.646,1
866,133348.493,3
867,133736.231,0
868,133751.808,1
869,133955.775,1
870,133964.228,2
871,134322.692,0
872,134328.969,2
873,134743.983,1
874,134754.509,3
875,135107.144,1
876,135123.795,2
877,135398.506,2
878,135408.336,3
879,135734.433,0
880,135747.405,1
881,136025.599,2
882,136038.82,4
883,136443.312,0
884,136454.923,4
885,136682.142,1
886,136692.668,3
887,136967.254,0
888,136974.827,4
889,137193.916,2
890,137208.131,4
891,137469.606,0
892,137487.064,4
893,137725.528,0
894,137732.715,1
895,138093.556,1
896,138110.128,2
897,138356.875,3
898,138365.3,4
899,138589.884,3
900,138602.148,4
901,138894.568,0
902,138903.682,4
903,139094.523,2
904,139106.301,4
905,139516.541,0
906,139530.371,2
907,139829.293,0
908,139836.621,2
909,140077.206,3
910,140086.743,4
911,140450.296,0
912,140466.816,4
913,140863.21,3
914,140881.025,4
915,141296.793,2
916,141314.229,3
917,141511.467,0
918,141519.12,2
919,141772.192,2
920,141784.827,4
921,141988.102,2
922,142004.251,4
923,142332.273,0
924,142344.781,1
925,142564.456,3
926,142573.495,4
927,142791.97,2
928,142808.193,4
929,143128.408,0
930,143143.229,4
931,143394.277,1
932,143404.732,3
933,143681.897,1
934,143697.017,2
935,144062.382,0
936,144070.864,2
937,144476.833,1
938,144484.281,2
939,144879.35,3
940,144886.555,4
941,145130.045,2
942,145146.202,3
943,145369.28,2
944,145380.243,3
945,145668.21,2
946,145677.153,3
947,146027.611,0
948,146043.828,2
949,146433.726,1
950,146443.797,3
951,146751.202,0
952,146760.182,1
953,146998.934,1
954,147006.869,3
955,147412.473,1
956,147429.129,3
957,147795.695,0
958,147807.907,2
959,148105.653,0
960,148118.01,2
961,148426.786,0
962,148438.001,1
963,148649.622,0
964,148657.13,1
965,149065.67,0
966,149077.454,1
967,149486.224,1
968,149494.187,2
969,149807.247,1
970,149815.739,3
971,150056.504,0
972,150062.864,1
973,150271.413,1
974,150288.415,3
975,150545.583,3
976,150558.881,4
977,150850.484,3
978,150861.289,4
979,151168.942,2
980,151177.189,3
981,151594.454,0
982,151610.274,1
983,151968.261,2
984,151979.886,4
985,152196.577,0
986,152213.625,2
987,152475.558,0
988,152482.159,2
989,152744.336,0
990,152759.869,2
991,153089.319,0
992,153104.329,4
993,153474.802,2
994,153483.345,4
995,153885.053,0
996,153896.309,1
997,154229.673,0
998,154235.7,1
999,154654.109,2
1000,154663.479,3
