event_id,time,cluster_id
167,33044.03,4
168,33066.578,5
169,33402.206,0
170,33427.358,2
171,33755.906,0
172,33773.177,3
173,34092.288,5
174,34117.136,7
175,34411.58,5
176,34420.389,7
177,34787.865,2
178,34813.728,5
179,35304.481,0
180,35325.956,1
181,35816.47,1
182,35840.552,4
183,36230.643,1
184,36244.33,4
185,36702.773,0
186,36722.683,3
187,37073.571,0
188,37083.271,1
189,37534.905,0
190,37547.629,3
191,38050.568,2
192,38062.906,4
193,38346.051,4
194,38369.011,5
195,38660.397,6
196,38671.624,7
197,39083.458,0
198,39107.2,3
199,39410.237,1
200,39423.823,2
201,39883.722,3
202,39909.215,4
203,40294.415,0
204,40305.005,2
205,40558.768,6
206,40570.902,7
207,40856.494,0
208,40876.692,2
209,41159.587,2
210,41176.7,4
211,41614.151,0
212,41632.611,2
213,41936.551,6
214,41959.025,7
215,42402.185,3
216,42423.487,6
217,42708.872,0
218,42719.1,2
219,43219.542,6
220,43234.698,7
221,43565.954,2
222,43582.749,6
223,44011.722,1
224,44036.923,3
225,44364.264,1
226,44388.91,3
227,44645.622,2
228,44663.616,6
229,45084.789,6
230,45094.695,7
231,45382.587,1
232,45398.131,2
233,45909.014,2
234,45927.743,5
235,46429.659,2
236,46452.137,6
237,46828.33,3
238,46850.456,6
239,47105.272,6
240,47115.237,7
241,47589.182,0
242,47611.525,3
243,47924.338,2
244,47941.892,4
245,48355.516,2
246,48379.136,5
247,48791.974,2
248,48807.401,4
249,49158.43,1
250,49174.096,2
251,49600.118,5
252,49623.733,7
253,49996.285,0
254,50008.746,2
255,50322.645,0
256,50344.073,3
257,50814.546,2
258,50824.441,4
259,51092.412,0
260,51111.112,3
261,51400.579,0
262,51423.423,3
263,51757.213,0
264,51767.803,1
265,52266.465,1
266,52277.445,4
267,52604.319,2
268,52615.084,4
269,52896.266,2
270,52904.647,6
271,53169.604,1
272,53180.747,3
273,53445.16,4
274,53463.801,5
275,53897.594,1
276,53912.679,2
277,54248.537,0
278,54265.618,2
279,54751.87,1
280,54775.19,4
281,55036.928,3
282,55048.195,6
283,55362.116,3
284,55374.605,6
285,55778.838,2
286,55794.331,5
287,56057.63,1
288,56072.355,4
289,56463.768,0
290,56473.598,1
291,56948.632,3
292,56957.567,4
293,57457.274,4
294,57467.058,5
295,57944.824,1
296,57969.071,4
297,58483.556,5
298,58505.992,7
299,58966.451,2
300,58986.016,5
301,59446.345,3
302,59456.767,4
303,59851.505,0
304,59868.761,3
305,60350.305,1
306,60366.636,2
307,60720.61,1
308,60740.122,3
309,61062.067,2
310,61072.583,4
311,61451.61,1
312,61467.114,3
313,61779.908,3
314,61794.523,4
315,62143.449,4
316,62157.344,5
317,62509.799,0
318,62530.143,3
319,62860.299,2
320,62885.379,4
321,63382.793,4
322,63399.449,5
323,63738.107,3
324,63755.744,4
325,64234.856,4
326,64254.602,5
327,64721.788,0
328,64739.377,1
329,65160.265,3
330,65173.452,6
331,65621.873,0
332,65633.516,3
333,66071.112,6
334,66094.605,7
335,66380.272,1
336,66399.331,2
337,66675.007,0
338,66696.07,1
339,66968.883,6
340,66993.73,7
341,67280.83,1
342,67306.09,4
343,67772.329,0
344,67791.015,1
345,68252.323,4
346,68274.636,5
347,68780.063,2
348,68792.624,4
349,69201.944,5
350,69211.655,7
351,69628.02,5
352,69639.103,7
353,70041.64,1
354,70059.943,4
355,70435.759,2
356,70453.167,6
357,70909.426,1
358,70931.813,4
359,71314.694,4
360,71333.487,5
361,71834.92,0
362,71845.076,2
363,72126.694,5
364,72136.272,7
365,72563.895,6
366,72579.43,7
367,73038.497,2
368,73058.579,6
369,73398.662,2
370,73422.832,6
371,73878.716,4
372,73891.585,5
373,74239.917,3
374,74253.577,4
375,74546.132,6
376,74556.792,7
377,75059.547,4
378,75075.429,5
379,75428.925,2
380,75450.06,5
381,75849.368,0
382,75874.218,1
383,76334.9,1
384,76351.529,3
385,76703.146,3
386,76728.905,6
387,77172.7,3
388,77197.822,6
389,77479.811,3
390,77503.121,4
391,77925.13,3
392,77935.325,4
393,78344.155,4
394,78364.504,5
395,78617.826,4
396,78634.004,5
397,79106.862,5
398,79120.178,7
399,79493.986,3
400,79509.948,4
401,79841.468,0
402,79866.0,2
403,80326.95,1
404,80336.94,4
405,80856.14,0
406,80879.965,3
407,81206.62,2
408,81229.685,4
409,81508.418,6
410,81534.402,7
411,81964.137,2
412,81983.839,4
413,82258.258,1
414,82282.404,3
415,82540.234,2
416,82552.569,6
417,82841.185,2
418,82863.167,5
419,83166.682,1
420,83191.074,4
421,83618.266,0
422,83626.917,3
423,83878.383,0
424,83887.313,3
425,84300.913,1
426,84323.34,4
427,84637.749,6
428,84661.038,7
429,84926.491,0
430,84948.908,3
431,85449.413,0
432,85471.311,3
433,85909.803,1
434,85932.887,3
435,86193.728,1
436,86205.36,4
437,86489.089,3
438,86506.171,4
439,86957.372,4
440,86976.712,5
441,87456.517,2
442,87467.311,5
443,87915.659,6
444,87927.134,7
445,88250.239,2
446,88271.017,4
447,88785.672,1
448,88804.68,2
449,89069.395,3
450,89088.489,4
451,89349.923,4
452,89373.838,5
453,89815.424,0
454,89826.54,2
455,90101.305,2
456,90112.609,5
457,90627.216,5
458,90643.47,7
459,91105.172,2
460,91124.627,4
461,91529.179,2
462,91539.791,6
463,92045.218,0
464,92058.642,1
465,92464.706,3
466,92485.302,4
467,92910.595,1
468,92935.526,4
469,93225.605,2
470,93242.755,4
471,93601.844,2
472,93618.379,4
473,93900.568,3
474,93910.982,6
475,94236.062,0
476,94249.547,3
477,94615.081,1
478,94634.078,3
479,95055.428,2
480,95070.841,4
481,95431.212,3
482,95443.13,4
483,95851.972,2
484,95865.679,5
485,96125.415,2
486,96140.946,4
487,96518.962,0
488,96531.023,2
489,96935.587,2
490,96953.77,6
491,97393.311,1
492,97412.974,2
493,97839.131,1
494,97852.823,3
495,98315.43,1
496,98333.314,2
497,98699.797,2
498,98719.065,5
499,99066.443,5
500,99083.672,7
501,99532.583,1
502,99556.538,2
503,100055.223,2
504,100072.289,4
505,100462.763,1
506,100485.161,3
507,100820.062,1
508,100843.135,4
509,101226.554,1
510,101236.639,3
511,101506.095,0
512,101529.251,2
513,101794.254,2
514,101807.305,6
515,102147.52,2
516,102158.634,4
517,102493.385,4
518,102514.754,5
519,102768.718,0
520,102791.607,3
521,103272.875,6
522,103287.576,7
523,103579.051,1
524,103597.867,2
525,103880.178,1
526,103894.747,2
527,104403.523,2
528,104429.441,6
529,104887.909,3
530,104901.507,6
531,105337.176,1
532,105357.873,4
533,105712.591,5
534,105732.127,7
535,105985.023,1
536,105996.786,2
537,106388.56,1
538,106399.508,4
539,106694.302,1
540,106717.356,4
541,107234.422,2
542,107252.429,5
543,107728.978,5
544,107754.804,7
545,108043.035,0
546,108059.103,1
547,108415.098,5
548,108424.539,7
549,108878.478,5
550,108894.286,7
551,109271.004,1
552,109281.716,4
553,109580.566,1
554,109604.894,3
555,109866.95,3
556,109879.141,6
557,110207.997,0
558,110224.821,1
559,110633.161,0
560,110650.04,1
561,110922.751,3
562,110935.137,4
563,111412.906,6
564,111432.383,7
565,111857.653,0
566,111877.716,1
567,112333.7,0
568,112342.746,2
569,112691.73,1
570,112709.442,4
571,113050.825,3
572,113074.026,4
573,113454.32,2
574,113476.156,6
575,113956.2,2
576,113973.286,4
577,114468.865,1
578,114487.433,4
579,114967.008,3
580,114981.138,6
581,115365.819,0
582,115383.384,2
583,115661.729,0
584,115676.903,3
585,116174.584,0
586,116193.939,1
587,116491.866,4
588,116505.965,5
589,116807.698,0
590,116816.145,2
591,117316.559,3
592,117332.627,6
593,117665.661,1
594,117684.434,2
595,117936.409,4
596,117949.413,5
597,118389.232,0
598,118408.64,2
599,118923.728,3
600,118942.894,4
601,119321.821,5
602,119343.526,7
603,119837.425,4
604,119858.397,5
605,120368.464,0
606,120390.54,1
607,120874.577,1
608,120884.631,4
609,121332.382,3
610,121348.304,6
611,121747.642,5
612,121767.416,7
613,122279.266,3
614,122304.988,4
615,122632.81,1
616,122654.018,2
617,123106.513,0
618,123120.75,2
619,123404.195,1
620,123412.932,3
621,123872.814,5
622,123889.629,7
623,124405.725,5
624,124422.094,7
625,124936.132,2
626,124951.54,5
627,125415.835,2
628,125425.361,5
629,125825.336,1
630,125847.773,3
631,126347.443,0
632,126370.249,3
633,126630.231,0
634,126644.94,2
635,126908.088,4
636,126918.055,5
637,127350.388,3
638,127371.227,6
639,127830.131,5
640,127853.709,7
641,128303.356,0
642,128325.772,2
643,128588.992,5
644,128601.213,7
645,129019.126,1
646,129042.572,3
647,129293.787,1
648,129311.05,3
649,129743.918,2
650,129752.451,4
651,130110.817,0
652,130134.938,3
653,130566.274,1
654,130578.552,4
655,131058.803,1
656,131073.067,2
657,131553.47,0
658,131566.851,3
659,131976.238,1
660,131991.383,3
661,132315.585,0
662,132339.543,2
663,132640.194,6
664,132649.72,7
665,132992.041,6
666,133012.958,7
667,133480.965,0
668,133506.942,2
669,133836.96,1
670,133852.303,3
671,134139.244,4
672,134157.592,5
673,134676.939,5
674,134697.555,7
675,135108.262,0
676,135123.325,1
677,135620.455,0
678,135637.4,1
679,135923.679,2
680,135938.256,6
681,136206.391,0
682,136218.026,1
683,136472.797,3
684,136488.956,6
685,136910.282,1
686,136924.461,3
687,137287.964,0
688,137313.23,1
689,137766.26,2
690,137783.995,6
691,138110.821,0
692,138134.967,1
693,138448.444,1
694,138462.3,4
695,138957.747,5
696,138975.279,7
697,139425.705,2
698,139444.338,6
699,139870.767,1
700,139884.156,3
701,140199.326,3
702,140213.131,4
703,140505.1,1
704,140528.838,4
705,140855.315,2
706,140873.421,6
707,141337.255,3
708,141359.363,4
709,141727.728,0
710,141744.3,3
711,142262.87,0
712,142283.013,1
713,142752.965,2
714,142777.211,4
715,143239.86,4
716,143251.193,5
717,143652.98,1
718,143662.814,2
719,144089.103,3
720,144114.299,6
721,144502.737,2
722,144518.53,5
723,144778.208,2
724,144803.484,4
725,145081.294,1
726,145090.034,2
727,145406.472,6
728,145415.651,7
729,145788.533,1
730,145805.823,2
731,146140.216,2
732,146149.134,5
733,146429.266,3
734,146444.187,6
735,146710.53,3
736,146731.097,6
737,147036.993,1
738,147050.43,4
739,147406.844,4
740,147422.343,5
741,147672.791,3
742,147682.808,4
743,148165.755,2
744,148173.777,5
745,148560.982,3
746,148577.793,6
747,148917.729,1
748,148933.493,4
749,149394.25,0
750,149417.391,1
751,149737.685,5
752,149751.49,7
753,150066.961,0
754,150083.598,1
755,150518.078,3
756,150530.186,4
757,150869.485,1
758,150894.232,4
759,151157.346,0
760,151173.639,3
761,151615.76,6
762,151626.468,7
763,151889.259,5
764,151899.747,7
765,152397.829,6
766,152405.996,7
767,152706.843,5
768,152715.406,7
769,152995.276,2
770,153014.439,6
771,153329.681,2
772,153347.927,6
773,153757.28,2
774,153780.57,6
775,154031.85,2
776,154055.21,5
777,154472.373,1
778,154483.302,2
779,154941.995,3
780,154965.394,6
781,155284.045,1
782,155308.583,2
783,155681.287,2
784,155700.148,6
785,156216.004,3
786,156230.511,4
787,156700.064,6
788,156713.796,7
789,157179.583,5
790,157198.397,7
791,157506.813,3
792,157522.265,6
793,157858.027,2
794,157867.433,5
795,158125.488,3
796,158139.725,4
797,158394.864,6
798,158405.843,7
799,158851.642,2
800,158872.388,5
801,159321.804,6
802,159335.513,7
803,159825.818,1
804,159844.507,3
805,160128.535,1
806,160139.121,2
807,160576.257,2
808,160587.37,6
809,160974.339,3
810,161000.191,6
811,161251.273,1
812,161259.572,2
813,161777.705,3
814,161796.228,4
815,162080.494,2
816,162104.645,4
817,162592.348,1
818,162609.999,2
819,163027.883,2
820,163040.801,6
821,163304.441,1
822,163323.143,2
823,163652.727,1
824,163672.672,3
825,164148.458,0
826,164156.785,3
827,164567.628,3
828,164579.791,4
829,165065.741,2
830,165078.307,5
831,165493.215,3
832,165511.179,6
833,165868.144,0
834,165888.341,1
835,166334.299,0
836,166352.503,2
837,166807.277,1
838,166832.979,2
839,167196.183,2
840,167213.445,6
841,167466.812,6
842,167489.14,7
843,167879.602,3
844,167894.946,6
845,168170.345,0
846,168194.359,3
847,168551.011,5
848,168571.297,7
849,168861.628,4
850,168886.936,5
851,169185.116,2
852,169196.707,5
853,169678.633,2
854,169703.059,6
855,170010.339,4
856,170026.795,5
857,170474.839,3
858,170498.65,4
859,170850.994,2
860,170868.3,6
861,171318.564,2
862,171339.724,5
863,171801.123,3
864,171819.382,4
865,172097.628,0
866,172121.9,2
867,172605.604,2
868,172627.97,6
869,172904.933,6
870,172916.612,7
871,173367.384,0
872,173375.801,2
873,173890.191,2
874,173904.98,5
875,174349.194,5
876,174373.171,7
877,174729.721,2
878,174743.465,6
879,175157.825,1
880,175176.283,3
881,175536.751,1
882,175555.583,3
883,176058.136,5
884,176074.553,7
885,176377.674,5
886,176392.463,7
887,176748.872,3
888,176759.232,4
889,177053.208,2
890,177073.53,4
891,177415.189,2
892,177440.377,4
893,177756.148,4
894,177765.929,5
895,178219.375,2
896,178243.233,5
897,178568.324,4
898,178579.962,5
899,178880.119,2
900,178897.515,4
901,179273.987,3
902,179286.657,6
903,179548.854,1
904,179565.521,2
905,180074.54,4
906,180094.286,5
907,180478.073,2
908,180488.065,6
909,180806.223,0
910,180819.529,3
911,181276.026,2
912,181299.807,5
913,181793.25,1
914,181818.972,4
915,182334.211,0
916,182359.365,1
917,182628.757,1
918,182639.237,3
919,182971.443,0
920,182989.395,1
921,183265.579,3
922,183288.804,4
923,183705.328,3
924,183723.091,6
925,184017.725,0
926,184030.283,3
927,184323.567,1
928,184346.902,2
929,184754.644,2
930,184775.876,5
931,185105.805,6
932,185120.488,7
933,185479.798,0
934,185501.479,1
935,185960.014,2
936,185971.737,4
937,186475.952,2
938,186486.124,5
939,186978.077,6
940,186987.884,7
941,187309.31,1
942,187332.546,4
943,187631.009,0
944,187646.453,2
945,188017.915,0
946,188030.33,3
947,188472.096,2
948,188495.42,4
949,188981.556,2
950,188995.663,6
951,189388.993,0
952,189401.464,3
953,189717.559,6
954,189728.462,7
955,190232.267,2
956,190256.251,6
957,190716.138,3
958,190733.456,6
959,191115.92,3
960,191133.455,6
961,191528.329,3
962,191544.151,6
963,191829.724,6
964,191839.986,7
965,192347.094,0
966,192363.77,2
967,192871.136,0
968,192882.08,3
969,193281.773,6
970,193293.512,7
971,193611.872,0
972,193620.412,1
973,193902.53,0
974,193927.033,2
975,194263.847,5
976,194282.793,7
977,194658.347,0
978,194673.555,2
979,195067.165,1
980,195078.535,4
981,195724.546,0
982,196310.954,1
983,196870.519,2
984,197334.585,3
985,197688.092,4
986,198310.325,0
987,198729.81,1
988,199047.348,2
989,199467.189,3
990,200045.249,4
991,200563.197,0
992,201125.991,1
993,201703.763,2
994,202077.947,3
995,202701.271,4
996,203154.568,0
997,203678.222,1
998,203979.03,2
999,204626.709,3
1000,205025.023,4
