event_id,time,cluster_id
171,26104.233,3
172,26116.414,4
173,26357.846,0
174,26375.078,3
175,26594.584,0
176,26601.123,2
177,26885.546,0
178,26903.455,1
179,27297.457,2
180,27312.441,3
181,27706.231,2
182,27722.952,3
183,28027.478,2
184,28037.269,4
185,28402.552,0
186,28416.492,2
187,28686.17,1
188,28693.304,2
189,29052.533,2
190,29061.683,3
191,29466.518,0
192,29475.41,3
193,29684.871,0
194,29700.845,2
195,29917.633,1
196,29925.784,2
197,30249.636,3
198,30266.131,4
199,30493.275,3
200,30502.999,4
201,30869.576,1
202,30887.238,2
203,31187.416,1
204,31195.143,4
205,31378.488,2
206,31387.243,4
207,31598.881,2
208,31613.013,4
209,31822.252,3
210,31834.328,4
211,32180.951,0
212,32193.925,2
213,32421.871,1
214,32437.52,4
215,32789.218,2
216,32804.086,3
217,33015.54,1
218,33023.025,2
219,33425.64,0
220,33436.411,2
221,33688.639,3
222,33700.502,4
223,34039.589,1
224,34057.056,4
225,34305.804,0
226,34322.901,3
227,34508.867,3
228,34521.53,4
229,34853.684,2
230,34860.955,4
231,35074.636,3
232,35085.666,4
233,35497.561,3
234,35510.714,4
235,35914.639,1
236,35930.292,4
237,36222.463,0
238,36237.88,1
239,36422.161,1
240,36429.471,4
241,36808.534,1
242,36824.096,2
243,37059.929,3
244,37072.299,4
245,37397.742,2
246,37414.155,3
247,37738.901,2
248,37749.852,3
249,38019.656,1
250,38030.767,4
251,38367.23,0
252,38383.64,3
253,38672.575,2
254,38681.549,4
255,38918.348,2
256,38933.3,4
257,39309.277,2
258,39316.54,3
259,39512.514,1
260,39525.648,4
261,39740.729,1
262,39756.625,2
263,40011.105,1
264,40018.832,4
265,40419.865,0
266,40427.851,2
267,40676.184,3
268,40684.027,4
269,40891.745,2
270,40897.999,4
271,41091.294,0
272,41099.389,2
273,41292.201,2
274,41305.295,4
275,41648.666,1
276,41659.39,2
277,41915.708,1
278,41927.762,4
279,42317.763,2
280,42333.977,3
281,42524.411,1
282,42532.589,4
283,42769.408,0
284,42778.4,2
285,43095.496,0
286,43106.491,1
287,43298.312,2
288,43308.796,3
289,43614.496,1
290,43621.716,2
291,44001.746,0
292,44008.37,3
293,44410.332,3
294,44417.521,4
295,44799.979,2
296,44816.811,3
297,45231.908,0
298,45247.532,1
299,45614.607,0
300,45628.317,3
301,45995.276,2
302,46002.891,4
303,46311.547,1
304,46323.718,4
305,46709.535,0
306,46721.088,3
307,46993.51,2
308,47007.185,3
309,47251.136,1
310,47258.813,2
311,47553.504,2
312,47564.506,3
313,47800.323,3
314,47810.733,4
315,48078.667,1
316,48088.597,4
317,48359.669,0
318,48373.898,2
319,48625.148,1
320,48642.534,4
321,49042.458,0
322,49054.229,1
323,49313.035,0
324,49325.461,3
325,49709.115,0
326,49722.946,2
327,50096.0,0
328,50108.393,3
329,50440.293,0
330,50449.751,3
331,50806.125,0
332,50814.554,2
333,51161.306,0
334,51177.634,3
335,51389.339,2
336,51402.712,3
337,51605.535,1
338,51620.243,2
339,51820.522,2
340,51837.753,4
341,52050.731,2
342,52068.237,4
343,52440.45,0
344,52453.574,1
345,52821.404,3
346,52836.945,4
347,53243.991,2
348,53253.032,4
349,53574.65,0
350,53581.791,3
351,53909.671,0
352,53917.726,2
353,54233.314,2
354,54246.183,3
355,54538.02,2
356,54550.291,4
357,54913.633,0
358,54929.224,1
359,55227.341,0
360,55240.536,2
361,55644.033,1
362,55651.469,4
363,55859.574,0
364,55866.627,3
365,56204.514,2
366,56215.537,3
367,56581.374,2
368,56595.429,3
369,56855.502,0
370,56872.283,3
371,57235.29,1
372,57244.537,4
373,57511.943,0
374,57521.716,1
375,57739.543,1
376,57747.316,2
377,58151.987,0
378,58163.242,1
379,58435.238,1
380,58449.995,4
381,58762.713,1
382,58779.947,2
383,59147.219,2
384,59158.972,3
385,59429.298,0
386,59447.137,1
387,59799.4,0
388,59816.814,3
389,60025.249,3
390,60041.455,4
391,60374.353,0
392,60381.816,3
393,60702.998,0
394,60717.231,3
395,60900.184,0
396,60911.636,1
397,61289.732,1
398,61299.276,2
399,61589.327,3
400,61600.635,4
401,61853.098,3
402,61870.119,4
403,62237.63,0
404,62244.957,3
405,62664.245,2
406,62680.795,4
407,62928.934,3
408,62944.976,4
409,63150.517,0
410,63168.506,2
411,63508.271,2
412,63522.072,4
413,63723.778,0
414,63740.542,3
415,63927.502,3
416,63936.392,4
417,64150.717,2
418,64166.039,3
419,64393.608,0
420,64410.535,2
421,64748.04,2
422,64754.474,4
423,64935.777,2
424,64942.397,4
425,65267.819,0
426,65283.437,1
427,65520.689,2
428,65536.882,4
429,65730.618,0
430,65746.229,3
431,66148.9,1
432,66164.166,4
433,66511.715,1
434,66527.77,2
435,66717.407,0
436,66725.828,2
437,66935.81,1
438,66947.864,2
439,67306.709,3
440,67320.269,4
441,67704.541,2
442,67712.403,3
443,68068.712,2
444,68077.029,3
445,68322.011,2
446,68336.53,3
447,68751.779,0
448,68765.118,2
449,68958.198,1
450,68971.593,4
451,69161.758,3
452,69178.367,4
453,69528.666,1
454,69536.744,4
455,69738.757,1
456,69746.959,4
457,70162.166,0
458,70173.668,2
459,70541.848,0
460,70555.485,2
461,70872.864,0
462,70880.605,1
463,71287.651,0
464,71297.267,1
465,71615.991,0
466,71630.389,1
467,71966.205,1
468,71983.492,2
469,72199.117,1
470,72211.217,4
471,72488.186,0
472,72499.876,1
473,72708.488,1
474,72716.097,4
475,72962.835,3
476,72972.492,4
477,73255.188,3
478,73268.52,4
479,73600.831,2
480,73611.773,3
481,73889.881,0
482,73898.492,1
483,74219.686,2
484,74229.49,4
485,74418.145,0
486,74429.166,2
487,74722.957,0
488,74731.665,2
489,75049.054,0
490,75061.844,2
491,75410.324,0
492,75424.1,3
493,75760.684,2
494,75770.478,4
495,76139.462,0
496,76152.052,1
497,76435.592,0
498,76449.104,1
499,76715.662,2
500,76727.815,3
