event_id,Alarm Text,Set,time,cluster_id_true,cause_event_id_true
207,ALARM62030-Catalyst dosing mismatch line 3.,1/1/26 16:46:38,31598.881,2,-1
208,ALARM63041-Column deltaP anomaly section 4.,1/1/26 16:46:53,31613.013,3,207
209,ALARM60010-Feed pressure transient train 1.,1/1/26 16:50:22,31822.252,0,-1
210,ALARM62030-Catalyst dosing mismatch line 2.,1/1/26 16:50:34,31834.328,2,209
211,ALARM62031-Catalyst feeder jitter line 1.,1/1/26 16:56:20,32180.951,2,-1
212,ALARM63041-Column deltaP anomaly section 1.,1/1/26 16:56:33,32193.925,3,211
213,ALARM60010-Feed pressure transient train 1.,1/1/26 17:00:21,32421.871,0,-1
214,ALARM64051-SIS recovery latch state 1.,1/1/26 17:00:37,32437.52,4,213
215,ALARM62030-Catalyst dosing mismatch line 4.,1/1/26 17:06:29,32789.218,2,-1
216,ALARM64051-SIS recovery latch state 3.,1/1/26 17:06:44,32804.086,4,215
217,ALARM60011-Feed oscillation train 4.,1/1/26 17:10:15,33015.54,0,-1
218,ALARM64051-SIS recovery latch state 2.,1/1/26 17:10:23,33023.025,4,217
219,ALARM61021-Reactor heat imbalance unit 2.,1/1/26 17:17:05,33425.64,1,-1
220,ALARM63041-Column deltaP anomaly section 2.,1/1/26 17:17:16,33436.411,3,219
221,ALARM60010-Feed pressure transient train 1.,1/1/26 17:21:28,33688.639,0,-1
222,ALARM61021-Reactor heat imbalance unit 4.,1/1/26 17:21:40,33700.502,1,221
223,ALARM62031-Catalyst feeder jitter line 3.,1/1/26 17:27:19,34039.589,2,-1
224,ALARM64050-Recovery interlock sequence state 3.,1/1/26 17:27:37,34057.056,4,223
225,ALARM60011-Feed oscillation train 4.,1/1/26 17:31:45,34305.804,0,-1
226,ALARM62030-Catalyst dosing mismatch line 4.,1/1/26 17:32:02,34322.901,2,225
227,ALARM60011-Feed oscillation train 3.,1/1/26 17:35:08,34508.867,0,-1
228,ALARM62031-Catalyst feeder jitter line 4.,1/1/26 17:35:21,34521.53,2,227
229,ALARM62031-Catalyst feeder jitter line 3.,1/1/26 17:40:53,34853.684,2,-1
230,ALARM63040-Column pressure surge section 2.,1/1/26 17:41:00,34860.955,3,229
231,ALARM63041-Column deltaP anomaly section 2.,1/1/26 17:44:34,35074.636,3,-1
232,ALARM64051-SIS recovery latch state 1.,1/1/26 17:44:45,35085.666,4,231
233,ALARM62031-Catalyst feeder jitter line 4.,1/1/26 17:51:37,35497.561,2,-1
234,ALARM64051-SIS recovery latch state 4.,1/1/26 17:51:50,35510.714,4,233
235,ALARM60010-Feed pressure transient train 4.,1/1/26 17:58:34,35914.639,0,-1
236,ALARM64050-Recovery interlock sequence state 2.,1/1/26 17:58:50,35930.292,4,235
237,ALARM60011-Feed oscillation train 1.,1/1/26 18:03:42,36222.463,0,-1
238,ALARM61021-Reactor heat imbalance unit 1.,1/1/26 18:03:57,36237.88,1,237
239,ALARM61021-Reactor heat imbalance unit 1.,1/1/26 18:07:02,36422.161,1,-1
240,ALARM62030-Catalyst dosing mismatch line 4.,1/1/26 18:07:09,36429.471,2,239
241,ALARM60010-Feed pressure transient train 1.,1/1/26 18:13:28,36808.534,0,-1
242,ALARM61021-Reactor heat imbalance unit 3.,1/1/26 18:13:44,36824.096,1,241
243,ALARM61021-Reactor heat imbalance unit 4.,1/1/26 18:17:39,37059.929,1,-1
244,ALARM63040-Column pressure surge section 3.,1/1/26 18:17:52,37072.299,3,243
245,ALARM63041-Column deltaP anomaly section 3.,1/1/26 18:23:17,37397.742,3,-1
246,ALARM64051-SIS recovery latch state 1.,1/1/26 18:23:34,37414.155,4,245
247,ALARM61020-Reactor thermal drift unit 2.,1/1/26 18:28:58,37738.901,1,-1
248,ALARM62031-Catalyst feeder jitter line 2.,1/1/26 18:29:09,37749.852,2,247
249,ALARM61020-Reactor thermal drift unit 4.,1/1/26 18:33:39,38019.656,1,-1
250,ALARM63040-Column pressure surge section 1.,1/1/26 18:33:50,38030.767,3,249
251,ALARM62031-Catalyst feeder jitter line 2.,1/1/26 18:39:27,38367.23,2,-1
252,ALARM64051-SIS recovery latch state 1.,1/1/26 18:39:43,38383.64,4,251
253,ALARM61020-Reactor thermal drift unit 3.,1/1/26 18:44:32,38672.575,1,-1
254,ALARM63040-Column pressure surge section 3.,1/1/26 18:44:41,38681.549,3,253
255,ALARM61021-Reactor heat imbalance unit 3.,1/1/26 18:48:38,38918.348,1,-1
256,ALARM62031-Catalyst feeder jitter line 2.,1/1/26 18:48:53,38933.3,2,255
257,ALARM60010-Feed pressure transient train 4.,1/1/26 18:55:09,39309.277,0,-1
258,ALARM64050-Recovery interlock sequence state 2.,1/1/26 18:55:16,39316.54,4,257
259,ALARM62030-Catalyst dosing mismatch line 1.,1/1/26 18:58:32,39512.514,2,-1
260,ALARM63041-Column deltaP anomaly section 2.,1/1/26 18:58:45,39525.648,3,259
261,ALARM62031-Catalyst feeder jitter line 2.,1/1/26 19:02:20,39740.729,2,-1
262,ALARM63040-Column pressure surge section 4.,1/1/26 19:02:36,39756.625,3,261
263,ALARM60011-Feed oscillation train 4.,1/1/26 19:06:51,40011.105,0,-1
264,ALARM61021-Reactor heat imbalance unit 1.,1/1/26 19:06:58,40018.832,1,263
265,ALARM60011-Feed oscillation train 3.,1/1/26 19:13:39,40419.865,0,-1
266,ALARM61020-Reactor thermal drift unit 1.,1/1/26 19:13:47,40427.851,1,265
267,ALARM63041-Column deltaP anomaly section 3.,1/1/26 19:17:56,40676.184,3,-1
268,ALARM64051-SIS recovery latch state 4.,1/1/26 19:18:04,40684.027,4,267
269,ALARM61021-Reactor heat imbalance unit 4.,1/1/26 19:21:31,40891.745,1,-1
270,ALARM63041-Column deltaP anomaly section 2.,1/1/26 19:21:37,40897.999,3,269
271,ALARM60011-Feed oscillation train 4.,1/1/26 19:24:51,41091.294,0,-1
272,ALARM62030-Catalyst dosing mismatch line 2.,1/1/26 19:24:59,41099.389,2,271
273,ALARM61021-Reactor heat imbalance unit 3.,1/1/26 19:28:12,41292.201,1,-1
274,ALARM63041-Column deltaP anomaly section 3.,1/1/26 19:28:25,41305.295,3,273
275,ALARM62030-Catalyst dosing mismatch line 4.,1/1/26 19:34:08,41648.666,2,-1
276,ALARM63041-Column deltaP anomaly section 1.,1/1/26 19:34:19,41659.39,3,275
277,ALARM62030-Catalyst dosing mismatch line 4.,1/1/26 19:38:35,41915.708,2,-1
278,ALARM63041-Column deltaP anomaly section 2.,1/1/26 19:38:47,41927.762,3,277
279,ALARM63041-Column deltaP anomaly section 2.,1/1/26 19:45:17,42317.763,3,-1
280,ALARM64050-Recovery interlock sequence state 3.,1/1/26 19:45:33,42333.977,4,279
281,ALARM60010-Feed pressure transient train 1.,1/1/26 19:48:44,42524.411,0,-1
282,ALARM64050-Recovery interlock sequence state 3.,1/1/26 19:48:52,42532.589,4,281
283,ALARM63041-Column deltaP anomaly section 1.,1/1/26 19:52:49,42769.408,3,-1
284,ALARM64051-SIS recovery latch state 2.,1/1/26 19:52:58,42778.4,4,283
285,ALARM60010-Feed pressure transient train 3.,1/1/26 19:58:15,43095.496,0,-1
286,ALARM62031-Catalyst feeder jitter line 4.,1/1/26 19:58:26,43106.491,2,285
287,ALARM60010-Feed pressure transient train 2.,1/1/26 20:01:38,43298.312,0,-1
288,ALARM64050-Recovery interlock sequence state 3.,1/1/26 20:01:48,43308.796,4,287
289,ALARM60011-Feed oscillation train 2.,1/1/26 20:06:54,43614.496,0,-1
290,ALARM64051-SIS recovery latch state 4.,1/1/26 20:07:01,43621.716,4,289
291,ALARM60011-Feed oscillation train 3.,1/1/26 20:13:21,44001.746,0,-1
292,ALARM64050-Recovery interlock sequence state 4.,1/1/26 20:13:28,44008.37,4,291
293,ALARM62030-Catalyst dosing mismatch line 2.,1/1/26 20:20:10,44410.332,2,-1
294,ALARM64050-Recovery interlock sequence state 4.,1/1/26 20:20:17,44417.521,4,293
295,ALARM61021-Reactor heat imbalance unit 1.,1/1/26 20:26:39,44799.979,1,-1
296,ALARM63041-Column deltaP anomaly section 1.,1/1/26 20:26:56,44816.811,3,295
297,ALARM61021-Reactor heat imbalance unit 1.,1/1/26 20:33:51,45231.908,1,-1
298,ALARM63041-Column deltaP anomaly section 3.,1/1/26 20:34:07,45247.532,3,297
299,ALARM63041-Column deltaP anomaly section 4.,1/1/26 20:40:14,45614.607,3,-1
300,ALARM64051-SIS recovery latch state 1.,1/1/26 20:40:28,45628.317,4,299
301,ALARM61020-Reactor thermal drift unit 4.,1/1/26 20:46:35,45995.276,1,-1
302,ALARM62030-Catalyst dosing mismatch line 3.,1/1/26 20:46:42,46002.891,2,301
303,ALARM60010-Feed pressure transient train 1.,1/1/26 20:51:51,46311.547,0,-1
304,ALARM64051-SIS recovery latch state 3.,1/1/26 20:52:03,46323.718,4,303
305,ALARM62031-Catalyst feeder jitter line 1.,1/1/26 20:58:29,46709.535,2,-1
306,ALARM64050-Recovery interlock sequence state 1.,1/1/26 20:58:41,46721.088,4,305
307,ALARM61020-Reactor thermal drift unit 3.,1/1/26 21:03:13,46993.51,1,-1
308,ALARM63041-Column deltaP anomaly section 1.,1/1/26 21:03:27,47007.185,3,307
309,ALARM62030-Catalyst dosing mismatch line 2.,1/1/26 21:07:31,47251.136,2,-1
