event_id,Alarm Text,Set,time,cluster_id_true,cause_event_id_true
68,ALARM55062-Reboiler valve oscillation loop 3.,1/1/26 11:53:31,14011.094,5,67
69,ALARM55062-Reboiler valve oscillation loop 2.,1/1/26 11:57:49,14269.414,5,-1
70,ALARM57082-Interlock recovery latch engaged.,1/1/26 11:58:05,14285.275,7,69
71,ALARM51021-Reactor temperature drift unit 4.,1/1/26 12:03:13,14593.213,1,-1
72,ALARM52031-Catalyst dosing deviation unit 1.,1/1/26 12:03:28,14608.567,2,71
73,ALARM52032-Catalyst feeder oscillation unit 2.,1/1/26 12:11:28,15088.986,2,-1
74,ALARM54052-Column deltaP surge section 2.,1/1/26 12:11:41,15101.197,4,73
75,ALARM52031-Catalyst dosing deviation unit 3.,1/1/26 12:16:06,15366.938,2,-1
76,ALARM54052-Column deltaP surge section 3.,1/1/26 12:16:20,15380.003,4,75
77,ALARM51021-Reactor temperature drift unit 4.,1/1/26 12:21:49,15709.273,1,-1
78,ALARM52032-Catalyst feeder oscillation unit 3.,1/1/26 12:22:09,15729.188,2,77
79,ALARM55062-Reboiler valve oscillation loop 3.,1/1/26 12:28:49,16129.587,5,-1
80,ALARM57082-Interlock recovery latch engaged.,1/1/26 12:29:11,16151.697,7,79
81,ALARM54051-Column pressure bump section 4.,1/1/26 12:36:21,16581.061,4,-1
82,ALARM55061-Reboiler duty deviation loop 1.,1/1/26 12:36:36,16596.376,5,81
83,ALARM54052-Column deltaP surge section 2.,1/1/26 12:44:26,17066.162,4,-1
84,ALARM55061-Reboiler duty deviation loop 1.,1/1/26 12:44:37,17077.167,5,83
85,ALARM51021-Reactor temperature drift unit 2.,1/1/26 12:48:53,17333.3,1,-1
86,ALARM53041-Agitator vibration spike vessel 1.,1/1/26 12:49:02,17342.921,3,85
87,ALARM51021-Reactor temperature drift unit 2.,1/1/26 12:56:27,17787.958,1,-1
88,ALARM52031-Catalyst dosing deviation unit 4.,1/1/26 12:56:44,17804.271,2,87
89,ALARM56071-Analyzer outlier stream 2.,1/1/26 13:01:37,18097.815,6,-1
90,ALARM57082-Interlock recovery latch engaged.,1/1/26 13:01:54,18114.834,7,89
91,ALARM53042-Agitator motor oscillation vessel 2.,1/1/26 13:06:45,18405.958,3,-1
92,ALARM54051-Column pressure bump section 2.,1/1/26 13:07:06,18426.492,4,91
93,ALARM53042-Agitator motor oscillation vessel 1.,1/1/26 13:13:16,18796.954,3,-1
94,ALARM54051-Column pressure bump section 3.,1/1/26 13:13:31,18811.812,4,93
95,ALARM53042-Agitator motor oscillation vessel 4.,1/1/26 13:19:03,19143.22,3,-1
96,ALARM56071-Analyzer outlier stream 1.,1/1/26 13:19:22,19162.566,6,95
97,ALARM51021-Reactor temperature drift unit 1.,1/1/26 13:25:10,19510.255,1,-1
98,ALARM54052-Column deltaP surge section 1.,1/1/26 13:25:19,19519.833,4,97
99,ALARM53041-Agitator vibration spike vessel 3.,1/1/26 13:30:01,19801.694,3,-1
100,ALARM54052-Column deltaP surge section 3.,1/1/26 13:30:27,19827.008,4,99
101,ALARM53041-Agitator vibration spike vessel 3.,1/1/26 13:38:42,20322.325,3,-1
102,ALARM54051-Column pressure bump section 4.,1/1/26 13:39:02,20342.92,4,101
103,ALARM50012-Feed suction transient train 1.,1/1/26 13:44:24,20664.705,0,-1
104,ALARM51022-Heat balance mismatch unit 3.,1/1/26 13:44:50,20690.15,1,103
105,ALARM52032-Catalyst feeder oscillation unit 2.,1/1/26 13:52:30,21150.413,2,-1
106,ALARM56072-Composition jump stream 2.,1/1/26 13:52:51,21171.317,6,105
107,ALARM56072-Composition jump stream 4.,1/1/26 13:59:02,21542.644,6,-1
108,ALARM57082-Interlock recovery latch engaged.,1/1/26 13:59:15,21555.545,7,107
109,ALARM50012-Feed suction transient train 3.,1/1/26 14:03:51,21831.57,0,-1
110,ALARM51021-Reactor temperature drift unit 1.,1/1/26 14:04:15,21855.817,1,109
111,ALARM51022-Heat balance mismatch unit 4.,1/1/26 14:10:28,22228.877,1,-1
112,ALARM52031-Catalyst dosing deviation unit 4.,1/1/26 14:10:40,22240.519,2,111
113,ALARM51022-Heat balance mismatch unit 3.,1/1/26 14:16:13,22573.128,1,-1
114,ALARM52031-Catalyst dosing deviation unit 4.,1/1/26 14:16:31,22591.553,2,113
115,ALARM56072-Composition jump stream 2.,1/1/26 14:21:29,22889.282,6,-1
116,ALARM57082-Interlock recovery latch engaged.,1/1/26 14:21:52,22912.701,7,115
117,ALARM50012-Feed suction transient train 3.,1/1/26 14:29:27,23367.501,0,-1
118,ALARM51022-Heat balance mismatch unit 3.,1/1/26 14:29:48,23388.452,1,117
119,ALARM52032-Catalyst feeder oscillation unit 1.,1/1/26 14:35:55,23755.117,2,-1
120,ALARM55061-Reboiler duty deviation loop 1.,1/1/26 14:36:14,23774.408,5,119
121,ALARM53041-Agitator vibration spike vessel 4.,1/1/26 14:43:02,24182.115,3,-1
122,ALARM54052-Column deltaP surge section 2.,1/1/26 14:43:21,24201.812,4,121
123,ALARM51022-Heat balance mismatch unit 4.,1/1/26 14:47:54,24474.612,1,-1
124,ALARM53042-Agitator motor oscillation vessel 1.,1/1/26 14:48:10,24490.097,3,123
125,ALARM54051-Column pressure bump section 3.,1/1/26 14:52:31,24751.333,4,-1
126,ALARM55061-Reboiler duty deviation loop 4.,1/1/26 14:52:48,24768.224,5,125
127,ALARM51021-Reactor temperature drift unit 3.,1/1/26 14:58:27,25107.287,1,-1
128,ALARM53042-Agitator motor oscillation vessel 4.,1/1/26 14:58:37,25117.888,3,127
129,ALARM51022-Heat balance mismatch unit 4.,1/1/26 15:03:15,25395.807,1,-1
130,ALARM54052-Column deltaP surge section 3.,1/1/26 15:03:34,25414.385,4,129
131,ALARM50012-Feed suction transient train 3.,1/1/26 15:08:30,25710.445,0,-1
132,ALARM53042-Agitator motor oscillation vessel 3.,1/1/26 15:08:55,25735.097,3,131
133,ALARM53041-Agitator vibration spike vessel 1.,1/1/26 15:15:41,26141.983,3,-1
134,ALARM56071-Analyzer outlier stream 3.,1/1/26 15:15:56,26156.227,6,133
135,ALARM52031-Catalyst dosing deviation unit 2.,1/1/26 15:22:45,26565.774,2,-1
136,ALARM55061-Reboiler duty deviation loop 2.,1/1/26 15:22:54,26574.185,5,135
137,ALARM51022-Heat balance mismatch unit 3.,1/1/26 15:31:22,27082.996,1,-1
138,ALARM53042-Agitator motor oscillation vessel 1.,1/1/26 15:31:39,27099.677,3,137
139,ALARM52031-Catalyst dosing deviation unit 3.,1/1/26 15:39:21,27561.016,2,-1
140,ALARM55061-Reboiler duty deviation loop 3.,1/1/26 15:39:30,27570.505,5,139
141,ALARM53041-Agitator vibration spike vessel 3.,1/1/26 15:45:51,27951.903,3,-1
142,ALARM56071-Analyzer outlier stream 2.,1/1/26 15:46:08,27968.735,6,141
143,ALARM52032-Catalyst feeder oscillation unit 1.,1/1/26 15:54:31,28471.949,2,-1
144,ALARM55061-Reboiler duty deviation loop 3.,1/1/26 15:54:50,28490.24,5,143
145,ALARM56071-Analyzer outlier stream 4.,1/1/26 16:01:08,28868.082,6,-1
146,ALARM57081-SIS recovery sequence initiated.,1/1/26 16:01:20,28880.887,7,145
147,ALARM50012-Feed suction transient train 4.,1/1/26 16:07:00,29220.411,0,-1
148,ALARM52032-Catalyst feeder oscillation unit 4.,1/1/26 16:07:17,29237.783,2,147
149,ALARM52032-Catalyst feeder oscillation unit 2.,1/1/26 16:13:26,29606.289,2,-1
150,ALARM54051-Column pressure bump section 3.,1/1/26 16:13:34,29614.678,4,149
151,ALARM51022-Heat balance mismatch unit 1.,1/1/26 16:21:27,30087.777,1,-1
152,ALARM53041-Agitator vibration spike vessel 4.,1/1/26 16:21:51,30111.908,3,151
153,ALARM54052-Column deltaP surge section 1.,1/1/26 16:26:39,30399.775,4,-1
154,ALARM55061-Reboiler duty deviation loop 2.,1/1/26 16:26:57,30417.748,5,153
155,ALARM54051-Column pressure bump section 3.,1/1/26 16:31:37,30697.063,4,-1
156,ALARM55061-Reboiler duty deviation loop 2.,1/1/26 16:31:57,30717.164,5,155
157,ALARM54051-Column pressure bump section 4.,1/1/26 16:37:23,31043.097,4,-1
158,ALARM55061-Reboiler duty deviation loop 4.,1/1/26 16:37:42,31062.966,5,157
159,ALARM52032-Catalyst feeder oscillation unit 4.,1/1/26 16:45:09,31509.255,2,-1
160,ALARM54052-Column deltaP surge section 4.,1/1/26 16:45:31,31531.09,4,159
161,ALARM50012-Feed suction transient train 1.,1/1/26 16:50:10,31810.181,0,-1
162,ALARM51021-Reactor temperature drift unit 2.,1/1/26 16:50:34,31834.669,1,161
163,ALARM52031-Catalyst dosing deviation unit 3.,1/1/26 16:55:46,32146.827,2,-1
164,ALARM54051-Column pressure bump section 2.,1/1/26 16:55:55,32155.5,4,163
165,ALARM51021-Reactor temperature drift unit 2.,1/1/26 17:02:35,32555.31,1,-1
166,ALARM54051-Column pressure bump section 2.,1/1/26 17:02:49,32569.987,4,165
167,ALARM54051-Column pressure bump section 4.,1/1/26 17:10:44,33044.03,4,-1
168,ALARM55062-Reboiler valve oscillation loop 4.,1/1/26 17:11:06,33066.578,5,167
169,ALARM50012-Feed suction transient train 1.,1/1/26 17:16:42,33402.206,0,-1
170,ALARM52031-Catalyst dosing deviation unit 3.,1/1/26 17:17:07,33427.358,2,169
171,ALARM50012-Feed suction transient train 4.,1/1/26 17:22:35,33755.906,0,-1
172,ALARM53041-Agitator vibration spike vessel 2.,1/1/26 17:22:53,33773.177,3,171
173,ALARM55062-Reboiler valve oscillation loop 2.,1/1/26 17:28:12,34092.288,5,-1
174,ALARM57082-Interlock recovery latch engaged.,1/1/26 17:28:37,34117.136,7,173
175,ALARM55061-Reboiler duty deviation loop 2.,1/1/26 17:33:31,34411.58,5,-1
176,ALARM57082-Interlock recovery latch engaged.,1/1/26 17:33:40,34420.389,7,175
177,ALARM52031-Catalyst dosing deviation unit 1.,1/1/26 17:39:47,34787.865,2,-1
178,ALARM55061-Reboiler duty deviation loop 3.,1/1/26 17:40:13,34813.728,5,177
179,ALARM50012-Feed suction transient train 4.,1/1/26 17:48:24,35304.481,0,-1
180,ALARM51021-Reactor temperature drift unit 4.,1/1/26 17:48:45,35325.956,1,179
181,ALARM51022-Heat balance mismatch unit 4.,1/1/26 17:56:56,35816.47,1,-1
182,ALARM54052-Column deltaP surge section 4.,1/1/26 17:57:20,35840.552,4,181
183,ALARM51022-Heat balance mismatch unit 1.,1/1/26 18:03:50,36230.643,1,-1
184,ALARM54051-Column pressure bump section 4.,1/1/26 18:04:04,36244.33,4,183
185,ALARM50012-Feed suction transient train 3.,1/1/26 18:11:42,36702.773,0,-1
186,ALARM53041-Agitator vibration spike vessel 1.,1/1/26 18:12:02,36722.683,3,185
187,ALARM50011-Feed pressure ripple train 1.,1/1/26 18:17:53,37073.571,0,-1
188,ALARM51022-Heat balance mismatch unit 1.,1/1/26 18:18:03,37083.271,1,187
189,ALARM50011-Feed pressure ripple train 4.,1/1/26 18:25:34,37534.905,0,-1
190,ALARM53042-Agitator motor oscillation vessel 3.,1/1/26 18:25:47,37547.629,3,189
191,ALARM52031-Catalyst dosing deviation unit 4.,1/1/26 18:34:10,38050.568,2,-1
192,ALARM54052-Column deltaP surge section 1.,1/1/26 18:34:22,38062.906,4,191
193,ALARM54052-Column deltaP surge section 3.,1/1/26 18:39:06,38346.051,4,-1
194,ALARM55062-Reboiler valve oscillation loop 3.,1/1/26 18:39:29,38369.011,5,193
195,ALARM56072-Composition jump stream 1.,1/1/26 18:44:20,38660.397,6,-1
196,ALARM57081-SIS recovery sequence initiated.,1/1/26 18:44:31,38671.624,7,195
197,ALARM50012-Feed suction transient train 4.,1/1/26 18:51:23,39083.458,0,-1
198,ALARM53042-Agitator motor oscillation vessel 4.,1/1/26 18:51:47,39107.2,3,197
199,ALARM51021-Reactor temperature drift unit 4.,1/1/26 18:56:50,39410.237,1,-1
200,ALARM52031-Catalyst dosing deviation unit 3.,1/1/26 18:57:03,39423.823,2,199
201,ALARM53042-Agitator motor oscillation vessel 3.,1/1/26 19:04:43,39883.722,3,-1
202,ALARM54051-Column pressure bump section 4.,1/1/26 19:05:09,39909.215,4,201
203,ALARM50011-Feed pressure ripple train 4.,1/1/26 19:11:34,40294.415,0,-1
204,ALARM52032-Catalyst feeder oscillation unit 1.,1/1/26 19:11:45,40305.005,2,203
205,ALARM56071-Analyzer outlier stream 3.,1/1/26 19:15:58,40558.768,6,-1
206,ALARM57082-Interlock recovery latch engaged.,1/1/26 19:16:10,40570.902,7,205
207,ALARM50011-Feed pressure ripple train 2.,1/1/26 19:20:56,40856.494,0,-1
208,ALARM52032-Catalyst feeder oscillation unit 2.,1/1/26 19:21:16,40876.692,2,207
209,ALARM52032-Catalyst feeder oscillation unit 4.,1/1/26 19:25:59,41159.587,2,-1
210,ALARM54052-Column deltaP surge section 1.,1/1/26 19:26:16,41176.7,4,209
211,ALARM50011-Feed pressure ripple train 2.,1/1/26 19:33:34,41614.151,0,-1
212,ALARM52031-Catalyst dosing deviation unit 3.,1/1/26 19:33:52,41632.611,2,211
213,ALARM56071-Analyzer outlier stream 4.,1/1/26 19:38:56,41936.551,6,-1
214,ALARM57081-SIS recovery sequence initiated.,1/1/26 19:39:19,41959.025,7,213
215,ALARM53041-Agitator vibration spike vessel 4.,1/1/26 19:46:42,42402.185,3,-1
216,ALARM56071-Analyzer outlier stream 2.,1/1/26 19:47:03,42423.487,6,215
217,ALARM50012-Feed suction transient train 3.,1/1/26 19:51:48,42708.872,0,-1
218,ALARM52032-Catalyst feeder oscillation unit 4.,1/1/26 19:51:59,42719.1,2,217
219,ALARM56072-Composition jump stream 4.,1/1/26 20:00:19,43219.542,6,-1
220,ALARM57081-SIS recovery sequence initiated.,1/1/26 20:00:34,43234.698,7,219
221,ALARM52031-Catalyst dosing deviation unit 4.,1/1/26 20:06:05,43565.954,2,-1
222,ALARM56071-Analyzer outlier stream 2.,1/1/26 20:06:22,43582.749,6,221
223,ALARM51021-Reactor temperature drift unit 3.,1/1/26 20:13:31,44011.722,1,-1
224,ALARM53042-Agitator motor oscillation vessel 3.,1/1/26 20:13:56,44036.923,3,223
225,ALARM51022-Heat balance mismatch unit 1.,1/1/26 20:19:24,44364.264,1,-1
226,ALARM53042-Agitator motor oscillation vessel 3.,1/1/26 20:19:48,44388.91,3,225
227,ALARM52032-Catalyst feeder oscillation unit 2.,1/1/26 20:24:05,44645.622,2,-1
228,ALARM56072-Composition jump stream 4.,1/1/26 20:24:23,44663.616,6,227
229,ALARM56072-Composition jump stream 3.,1/1/26 20:31:24,45084.789,6,-1
230,ALARM57082-Interlock recovery latch engaged.,1/1/26 20:31:34,45094.695,7,229
231,ALARM51022-Heat balance mismatch unit 2.,1/1/26 20:36:22,45382.587,1,-1
232,ALARM52031-Catalyst dosing deviation unit 4.,1/1/26 20:36:38,45398.131,2,231
233,ALARM52031-Catalyst dosing deviation unit 4.,1/1/26 20:45:09,45909.014,2,-1
234,ALARM55061-Reboiler duty deviation loop 3.,1/1/26 20:45:27,45927.743,5,233
235,ALARM52032-Catalyst feeder oscillation unit 4.,1/1/26 20:53:49,46429.659,2,-1
236,ALARM56072-Composition jump stream 2.,1/1/26 20:54:12,46452.137,6,235
237,ALARM53042-Agitator motor oscillation vessel 1.,1/1/26 21:00:28,46828.33,3,-1
238,ALARM56071-Analyzer outlier stream 3.,1/1/26 21:00:50,46850.456,6,237
239,ALARM56071-Analyzer outlier stream 4.,1/1/26 21:05:05,47105.272,6,-1
240,ALARM57081-SIS recovery sequence initiated.,1/1/26 21:05:15,47115.237,7,239
241,ALARM50011-Feed pressure ripple train 2.,1/1/26 21:13:09,47589.182,0,-1
242,ALARM53042-Agitator motor oscillation vessel 2.,1/1/26 21:13:31,47611.525,3,241
243,ALARM52031-Catalyst dosing deviation unit 4.,1/1/26 21:18:44,47924.338,2,-1
244,ALARM54052-Column deltaP surge section 3.,1/1/26 21:19:01,47941.892,4,243
245,ALARM52032-Catalyst feeder oscillation unit 1.,1/1/26 21:25:55,48355.516,2,-1
246,ALARM55062-Reboiler valve oscillation loop 4.,1/1/26 21:26:19,48379.136,5,245
247,ALARM52032-Catalyst feeder oscillation unit 4.,1/1/26 21:33:11,48791.974,2,-1
248,ALARM54051-Column pressure bump section 1.,1/1/26 21:33:27,48807.401,4,247
249,ALARM51021-Reactor temperature drift unit 3.,1/1/26 21:39:18,49158.43,1,-1
250,ALARM52031-Catalyst dosing deviation unit 1.,1/1/26 21:39:34,49174.096,2,249
251,ALARM55062-Reboiler valve oscillation loop 1.,1/1/26 21:46:40,49600.118,5,-1
252,ALARM57081-SIS recovery sequence initiated.,1/1/26 21:47:03,49623.733,7,251
253,ALARM50011-Feed pressure ripple train 3.,1/1/26 21:53:16,49996.285,0,-1
254,ALARM52031-Catalyst dosing deviation unit 1.,1/1/26 21:53:28,50008.746,2,253
255,ALARM50012-Feed suction transient train 1.,1/1/26 21:58:42,50322.645,0,-1
256,ALARM53042-Agitator motor oscillation vessel 3.,1/1/26 21:59:04,50344.073,3,255
257,ALARM52032-Catalyst feeder oscillation unit 4.,1/1/26 22:06:54,50814.546,2,-1
258,ALARM54051-Column pressure bump section 2.,1/1/26 22:07:04,50824.441,4,257
259,ALARM50012-Feed suction transient train 2.,1/1/26 22:11:32,51092.412,0,-1
260,ALARM53041-Agitator vibration spike vessel 2.,1/1/26 22:11:51,51111.112,3,259
261,ALARM50011-Feed pressure ripple train 4.,1/1/26 22:16:40,51400.579,0,-1
262,ALARM53041-Agitator vibration spike vessel 4.,1/1/26 22:17:03,51423.423,3,261
263,ALARM50011-Feed pressure ripple train 2.,1/1/26 22:22:37,51757.213,0,-1
264,ALARM51022-Heat balance mismatch unit 3.,1/1/26 22:22:47,51767.803,1,263
265,ALARM51022-Heat balance mismatch unit 3.,1/1/26 22:31:06,52266.465,1,-1
266,ALARM54051-Column pressure bump section 4.,1/1/26 22:31:17,52277.445,4,265
267,ALARM52032-Catalyst feeder oscillation unit 2.,1/1/26 22:36:44,52604.319,2,-1
268,ALARM54051-Column pressure bump section 4.,1/1/26 22:36:55,52615.084,4,267
269,ALARM52032-Catalyst feeder oscillation unit 3.,1/1/26 22:41:36,52896.266,2,-1
270,ALARM56072-Composition jump stream 3.,1/1/26 22:41:44,52904.647,6,269
271,ALARM51022-Heat balance mismatch unit 3.,1/1/26 22:46:09,53169.604,1,-1
272,ALARM53041-Agitator vibration spike vessel 4.,1/1/26 22:46:20,53180.747,3,271
273,ALARM54052-Column deltaP surge section 1.,1/1/26 22:50:45,53445.16,4,-1
274,ALARM55061-Reboiler duty deviation loop 4.,1/1/26 22:51:03,53463.801,5,273
275,ALARM51022-Heat balance mismatch unit 3.,1/1/26 22:58:17,53897.594,1,-1
276,ALARM52032-Catalyst feeder oscillation unit 1.,1/1/26 22:58:32,53912.679,2,275
277,ALARM50012-Feed suction transient train 3.,1/1/26 23:04:08,54248.537,0,-1
278,ALARM52031-Catalyst dosing deviation unit 1.,1/1/26 23:04:25,54265.618,2,277
279,ALARM51022-Heat balance mismatch unit 3.,1/1/26 23:12:31,54751.87,1,-1
280,ALARM54051-Column pressure bump section 3.,1/1/26 23:12:55,54775.19,4,279
281,ALARM53041-Agitator vibration spike vessel 2.,1/1/26 23:17:16,55036.928,3,-1
282,ALARM56072-Composition jump stream 2.,1/1/26 23:17:28,55048.195,6,281
283,ALARM53041-Agitator vibration spike vessel 1.,1/1/26 23:22:42,55362.116,3,-1
284,ALARM56072-Composition jump stream 4.,1/1/26 23:22:54,55374.605,6,283
285,ALARM52031-Catalyst dosing deviation unit 3.,1/1/26 23:29:38,55778.838,2,-1
286,ALARM55061-Reboiler duty deviation loop 1.,1/1/26 23:29:54,55794.331,5,285
287,ALARM51022-Heat balance mismatch unit 3.,1/1/26 23:34:17,56057.63,1,-1
288,ALARM54052-Column deltaP surge section 2.,1/1/26 23:34:32,56072.355,4,287
289,ALARM50011-Feed pressure ripple train 2.,1/1/26 23:41:03,56463.768,0,-1
290,ALARM51022-Heat balance mismatch unit 3.,1/1/26 23:41:13,56473.598,1,289
291,ALARM53041-Agitator vibration spike vessel 3.,1/1/26 23:49:08,56948.632,3,-1
292,ALARM54052-Column deltaP surge section 3.,1/1/26 23:49:17,56957.567,4,291
293,ALARM54052-Column deltaP surge section 1.,1/1/26 23:57:37,57457.274,4,-1
294,ALARM55062-Reboiler valve oscillation loop 1.,1/1/26 23:57:47,57467.058,5,293
295,ALARM51021-Reactor temperature drift unit 2.,1/2/26 0:05:44,57944.824,1,-1
296,ALARM54052-Column deltaP surge section 3.,1/2/26 0:06:09,57969.071,4,295
297,ALARM55061-Reboiler duty deviation loop 4.,1/2/26 0:14:43,58483.556,5,-1
298,ALARM57081-SIS recovery sequence initiated.,1/2/26 0:15:05,58505.992,7,297
299,ALARM52031-Catalyst dosing deviation unit 4.,1/2/26 0:22:46,58966.451,2,-1
300,ALARM55062-Reboiler valve oscillation loop 3.,1/2/26 0:23:06,58986.016,5,299
301,ALARM53042-Agitator motor oscillation vessel 3.,1/2/26 0:30:46,59446.345,3,-1
302,ALARM54051-Column pressure bump section 2.,1/2/26 0:30:56,59456.767,4,301
303,ALARM50012-Feed suction transient train 1.,1/2/26 0:37:31,59851.505,0,-1
304,ALARM53042-Agitator motor oscillation vessel 2.,1/2/26 0:37:48,59868.761,3,303
305,ALARM51021-Reactor temperature drift unit 4.,1/2/26 0:45:50,60350.305,1,-1
306,ALARM52032-Catalyst feeder oscillation unit 4.,1/2/26 0:46:06,60366.636,2,305
307,ALARM51021-Reactor temperature drift unit 2.,1/2/26 0:52:00,60720.61,1,-1
